student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,caffeine_intake,sleep_quality,diet_score,internet_score,part_job_score,stress_proxy,focus_proxy
S2352,21.06248749273755,Female,3.5901746413404227,2.02961691865854,3.617145085144567,Yes,62.81199613507051,5.707937189624643,Poor,0.7768010505867204,High School,Average,8.999922017378902,No,65.89663072348097,4.167316450586389,1.8,-1,0,1,6.764517378010667,4.576122489636649
S2353,19.087610282472003,Female,2.4368055299264335,2.577989434906732,1.5404192722247654,No,83.22685037041663,6.09166186053729,Poor,3.068551258414736,Bachelor,Average,3.087044600315726,No,56.147383157758846,1.744048792667135,3.1,-1,0,0,5.512316354749981,5.63672802841086
S2354,22.933467831483117,Male,6.05099445148403,2.947944246543807,2.049814842232308,Yes,99.28091483712421,6.321104153404429,Poor,0.0,,Average,7.100529246524701,No,99.84034477126883,5.150906270580641,3.4,-1,0,1,6.504459144831212,5.319083116330606
S2355,18.700980828449843,Male,3.688954503898561,2.114257921241229,0.5015107500425341,Yes,85.0796025096459,6.0083404389089825,Good,3.779302813333708,Bachelor,Average,2.2439093326161426,No,63.85859632197883,4.646399782999609,3.5,1,0,1,4.992943293863242,5.846778378805694
S2356,18.93696067297878,Female,4.236709148403874,5.652876155944024,0.41787043819309505,No,90.74307065488142,9.792761932070023,Poor,0.0,Bachelor,Poor,5.065704020955847,Yes,79.16248988892121,3.6928452830589484,3.1,-1,-1,0,6.429249675072629,5.909088464897075
S2357,24.0,Male,0.8537617142593646,1.374368738990666,2.043215576271063,Yes,76.05220487521609,4.8979947016988,Fair,2.8242236754231254,High School,Average,5.98679312285594,No,48.13839184816488,3.8152215530811975,2.3,0,0,1,5.135491086196795,5.153087527188913
S2358,22.82932624703524,Female,4.073469630353599,2.7582161614676233,1.440808056008452,No,82.61241715812582,3.5434998795290378,Good,1.9708514192800366,Master,Average,3.079255382177082,No,59.512268542866636,4.3243128075990995,2.2,1,0,0,5.115043852552284,5.07766468999334
S2359,21.021160647000663,Female,3.60899628434239,2.3003838491435893,2.856037969693666,No,100.0,4.69046324420798,Fair,1.9489661749400133,Master,Good,2.9206370121078624,No,69.86683112845749,4.209481890418973,2.2,0,1,0,5.1858945192354575,5.365636253550276
S2360,20.998233167235384,Male,3.006415922115519,2.2500741408393776,2.218777782964706,No,76.68139553630263,6.147828745178313,Poor,1.8455466514365197,Master,Average,3.188655429774505,No,50.47072969755525,1.0125783174172198,5.2,-1,0,0,5.094130633201151,5.255208506868375
S2361,18.066853121163597,Male,3.8463257979394934,2.386432011732036,0.004092626067266985,Yes,91.55984246442854,5.414908653955991,Good,3.0254227182963254,High School,Poor,1.0,Yes,58.869619352238516,4.576477624475688,2.5,1,-1,1,5.600411915865719,4.836496728396382
S2362,24.0,Male,2.418015328538471,2.8470015461937854,0.6955836396021057,No,99.55285982141271,8.034324958494706,Fair,2.890355103544202,,Good,1.9423150282485322,No,63.15601439329947,2.6152032630472366,4.2,0,1,0,4.218949845243333,7.1406758663812395
S2363,22.887703002978494,Male,2.7087451516068377,1.4410090967823594,0.29994506674938953,No,92.11594855497835,6.651049131260752,Fair,3.1340865007870127,Bachelor,Poor,3.8468758778164855,No,70.8615314579978,2.488042674341388,5.0,0,-1,0,4.573567436013444,6.629814439598546
S2364,18.138090304512957,Female,4.530601654605085,1.1905357880940477,0.45889585686453177,No,92.6028656634379,8.247686156766436,Good,4.017033345632037,Master,Good,4.01179666894084,No,93.30510861158524,3.6921565743073037,5.8,1,1,0,3.1368678784715165,8.579622269915504
S2365,18.981704898551275,Male,3.0474302826413564,4.49588983028605,0.8663965220872188,No,59.8128658070407,7.137202513465131,Fair,0.9735867964563523,Master,Good,4.091858256222683,Yes,49.99606539981958,4.623868407152592,4.2,0,1,0,4.567149119709118,6.362732296796361
S2366,20.996848920294134,Male,2.425405125374205,3.2718923531233832,2.0606606415282562,No,76.72791808401821,4.177355982802581,Fair,1.1270010495984824,Bachelor,Good,6.235385092959253,No,42.14025919522097,5.575601049352601,3.8,0,1,0,4.339392321046338,4.832495856202398
S2367,19.8922962342983,Female,6.939528680386574,2.8121713507928106,2.3237109447123347,No,97.717869893619,4.634222874122177,Good,6.0,High School,Average,7.991829416983331,No,99.81354791875744,4.86811740227636,5.9,1,0,0,3.3094302693444284,6.929395078883154
S2368,21.94884302278044,Male,2.6994204225680742,1.9023570212297818,3.348569274186308,Yes,74.42426411421728,5.061524197759966,Good,6.0,High School,Average,4.968048920453616,No,56.92663167458217,4.815969023487481,4.7,1,0,1,4.578560928934258,6.010509092702949
S2369,21.897889364702483,Female,2.3296167484804613,0.9209972064619204,2.7951385748228494,No,92.70596854509138,6.887932411017715,Good,5.993415889345494,,Good,5.6200638980328845,No,63.30211176469503,2.9364072289004004,6.9,1,1,0,2.134402085066896,8.580371957804413
S2370,20.98004116423806,Male,6.643134135378493,1.4076159917974127,0.8508447430222861,No,100.0,7.9103873157020095,Fair,3.968233573132161,Bachelor,Good,2.031768695351998,No,95.2914225672943,4.477107478220659,5.6,0,1,0,3.4047646665429494,7.573368268849661
S2371,24.0,Female,3.6835729212455526,1.7105165141367338,2.3084557498055913,Yes,58.71682276519213,6.238517074106695,Good,0.04093195541470416,Master,Average,7.00392950272079,No,76.18126517603213,5.631447373012782,2.6,1,0,1,6.127049074038147,4.016809027489476
S2372,21.841675782579195,Male,4.824281724503604,2.336350558279823,1.5660299553503974,Yes,71.53300702975089,7.461610737314638,Good,4.154339347700709,Bachelor,Good,6.002249271307726,No,89.39541043831115,4.040076744217096,4.7,1,1,1,3.9477025164896933,7.102583485115399
S2373,19.813786986842654,Female,3.458478157380979,2.9523199288632465,2.5618521298183436,No,74.84040803985816,7.3750725490044475,Fair,2.653693622041395,High School,Good,4.214389277897556,No,71.14783060172692,3.4886730010018985,6.2,0,1,0,3.632841754285566,7.696777610580176
S2374,20.169780375206514,Female,3.2105323786088418,1.2987441324437539,4.368329163048865,No,82.0824852951598,7.436809513675932,Good,3.1892030470303223,Bachelor,Average,9.077755300806789,No,76.25047381233735,1.0,5.7,1,0,0,3.51275955131649,7.244750788218335
S2375,22.97584300622281,Female,4.442256784951749,2.20075996077983,1.696091541094112,No,100.0,7.218835880278975,Good,2.897913499910617,Bachelor,Good,1.0,No,80.18661395446954,2.904513303619921,6.4,1,1,0,3.131809465613694,8.230287679701247
S2376,19.922785677166516,Female,6.570551755211621,0.6362748839419293,1.7421783627286926,No,77.29813222405703,6.325741397681674,Good,4.019486749718407,Master,Average,2.8710429083962525,No,99.75427734678262,3.9476758872946367,3.7,1,0,0,3.9994227210004745,6.6365519834024225
S2377,22.120010174692627,Male,2.4581311306818656,0.0,3.0999774653236436,No,93.09150381732168,4.824593345924315,Good,2.8261144152401037,Bachelor,Good,6.835226122104853,Yes,64.4005986561315,2.5934457071610226,3.9,1,1,0,3.183175849041359,6.768002101568226
S2378,19.930108953636527,Female,3.1873814669891534,2.9816421205187353,1.403329479001144,Yes,95.56353137106855,4.288808190210598,Good,3.151039600782047,Master,Good,7.936561783191873,No,74.9353534437609,2.667936828540623,5.3,1,1,1,3.7008584215634133,7.083252073722287
S2379,21.210730605765352,Female,2.8892307031815405,2.763156363653773,1.987912433607675,No,72.32921706105357,5.576418258417617,Poor,0.8599658389036127,Master,Good,1.0532498496612368,No,43.590060370053,1.9483647345233974,1.2,-1,1,0,5.940134238418931,4.650085889926187
S2380,20.07823601839107,Female,2.2725290953148565,0.5615488706432952,1.973156634820368,No,81.09636106123715,7.2841397694804195,Poor,3.1136596698027366,Bachelor,Good,5.699631917796818,Yes,62.14254395411554,2.381421286261344,6.9,-1,1,0,3.463638977380261,7.895055122253994
S2381,19.943692596027514,Female,4.169764124367374,4.602911204335012,3.4480707035964913,No,84.53887507370558,5.561266596529593,Poor,4.975575588913479,Bachelor,Good,9.980772660028673,No,82.9544671017648,3.3548652969699955,6.6,-1,1,0,3.7901905480633924,7.6066307587414626
S2382,17.248964100919785,Female,4.732297125681382,2.7934393184707553,3.139908475330684,No,92.52469974071823,6.317304772404988,Fair,0.9835220269856276,,Good,6.114160441385711,No,75.12211409432166,4.1387987153543175,5.0,0,1,0,4.231559523799297,6.723666766989782
S2383,18.930097484313123,Female,4.707343580345715,4.755752019279675,2.4099458186795464,No,89.92039655584463,4.603883150523492,Good,0.8724793451102554,High School,Good,5.8525972573881315,No,68.67199526448799,5.054081519938594,1.8,1,1,0,4.873670861374073,4.750837404123757
S2384,20.085641498026547,Female,4.77538558091032,2.0585544194224683,3.532821420218858,No,100.0,5.897822495385408,Good,0.12346651382023394,Bachelor,Good,6.974633642523202,Yes,68.14694761021099,4.5151997315562955,4.9,1,1,0,3.926273488752137,6.841049169258113
S2385,21.034539852828946,Female,2.990060445327604,2.929321680291367,2.3732073002920475,Yes,74.1256148159256,8.322870402980346,Fair,3.9850656846467514,High School,Average,6.858823660811712,No,67.10573292615658,5.132716785841244,6.1,0,0,1,4.70915861232225,6.776534657579852
S2386,22.150227421261594,Female,4.8097003471684125,4.437692979435381,2.851369674174895,No,93.2089466257696,5.571883496471317,Fair,2.0726795138475804,Bachelor,Good,2.6144235310658788,No,69.03662137136597,4.458755511938769,3.0,0,1,0,4.996700327005567,5.532228606225657
S2387,24.0,Female,2.769746505445654,2.2016394301545907,1.5512264096179522,No,66.67425814988513,8.530881514049684,Good,2.7907455778114514,High School,Good,6.886048623191472,Yes,74.57148342695962,2.4916540453883815,7.2,1,1,0,2.6547124578778347,8.663419087169075
S2388,22.003693438030258,Male,2.533048801680037,0.8231392795589876,0.7561896640970206,No,92.17569955137027,8.254470875753151,Fair,1.9097429629785445,Bachelor,Average,8.84857868159175,No,78.64439492689576,1.6192220529976182,6.5,0,0,0,3.348071764117367,7.881296663381025
S2389,21.91305182933332,Female,5.042529967364437,2.8515991394610496,0.04352810690877205,Yes,92.39821749962792,6.084242381519714,Fair,3.025389258098764,High School,Poor,7.110355402106276,Yes,85.57797943531565,4.764583656751506,2.7,0,-1,1,5.759088151070902,5.234025942797885
S2390,21.053083073763318,Female,3.4170379046283843,2.0316740590157045,2.2591501557009814,No,73.9841941821454,6.138775342586055,Good,4.840207089956062,Bachelor,Average,8.068416393571159,Yes,84.34314356658506,4.486941899569813,4.9,1,0,0,2.9798970736898243,6.944914734058252
S2391,21.921788274539384,Male,5.2893616443105085,4.132640002493008,3.8187693156436633,No,95.81225751229336,5.907718893779787,Fair,0.03658489563279977,,Good,5.851673288664961,No,75.90856726824656,6.241139284918787,2.3,0,1,0,6.275720345068743,3.8843440686320028
S2392,22.23235490543332,Male,2.3800272917033376,4.664508348710646,0.5430321424912409,No,93.57375823799089,6.294602295657493,Good,5.93297221230883,Master,Good,5.184041008038796,No,59.3170467695345,3.206526980281764,4.6,1,1,0,3.165318173734122,7.5562745996495355
S2393,18.015756856501902,Female,5.173612471718198,3.105759483334772,3.341923422323569,No,76.276630127599,4.570472150481329,Good,2.9212412954375044,,Poor,10.0,Yes,86.59139370318447,6.167125696921333,4.1,1,-1,0,5.227348583272802,4.823165809609205
S2394,19.957840075419096,Male,2.152679059845274,1.1513291021176655,3.033682896421583,No,88.79865861296179,7.4651716545313525,Good,4.051926172934403,Master,Average,2.96348890294803,No,51.05346833102724,1.627425508857955,6.5,1,0,0,3.625237704102459,7.741007884085023
S2395,18.021313026124187,Female,2.3368818576518877,3.9911070798079242,0.31467306103090437,No,99.54269135517545,5.175838637463423,Poor,5.017293818639087,Bachelor,Good,8.046991693264816,No,66.70532738222823,2.755974947233377,5.0,-1,1,0,3.6789907201992595,6.906155327088866
S2396,20.844534923922392,Male,6.665462305683189,1.4385062248856957,0.889364940540306,No,100.0,7.977484548226385,Fair,3.886170559450634,Bachelor,Good,1.8654026079723036,No,93.95421368421107,4.372507026034984,6.0,0,1,0,3.7115332924281614,7.847164590174733
S2397,20.887870905950574,Male,5.610059982971202,2.1854847341960877,0.9054726944664191,Yes,84.7662780908317,4.974661935551822,Fair,3.1137418529488547,Bachelor,Good,1.0,No,88.88236421351021,5.631926438911806,2.5,0,1,1,6.091643615701717,4.130324536735094
S2398,23.138533737314525,Female,4.3800429240324235,1.8194444119667672,0.7787232171951001,No,84.93645135643355,8.323491339458771,Good,1.0511890246650981,High School,Average,3.012938489408545,No,76.01203155676943,2.700240130178052,4.8,1,0,0,4.028030180981113,7.326369491745793
S2399,17.924191132005237,Female,4.162678499460305,3.295417590726213,2.177462313224173,No,82.68758209449214,5.389952671584346,Poor,5.795990179537112,High School,Average,2.8057852369967504,No,64.10304775044206,3.4313351636574536,3.0,-1,0,0,5.58441523577851,5.806186772528182
S2400,18.879181263973436,Female,2.4953507266747343,2.7426496425299094,1.5083203995913086,No,82.40358218429711,5.980896402411501,Poor,2.969296833192682,Bachelor,Average,2.967704402316021,No,54.26384403826227,1.7355858533675246,3.7,-1,0,0,5.5636448449895255,5.388432327945339
S2401,22.061932397613617,Male,2.394228115050093,0.0,3.046129171142983,No,92.70338291874147,4.757506306472587,Good,3.0377992861805443,Bachelor,Good,7.058517350746072,Yes,63.57977126725217,2.6567574556189375,2.5,1,1,0,3.5230469578389574,6.25759552982486
S2402,17.13683615860141,Female,5.688013576222967,2.7538752823631762,4.045812888563704,No,86.18660958014313,6.883536183755166,Good,3.988741927224803,High School,Good,6.7232718609676,No,91.24202074157131,4.023004611424481,7.0,1,1,0,2.5554758204452734,8.332108354682552
S2403,20.082970789010297,Female,3.601052931308596,3.8868977656054318,4.180725856673999,No,99.61745258142639,8.290762721898385,Poor,0.663430234408714,High School,Poor,8.029422196891442,Yes,67.28793334028899,3.9058614435130043,4.3,-1,-1,0,5.813615883123378,6.11948748345039
S2404,18.114948858510353,Male,3.7690370993945503,4.498858267773656,1.5786336434760735,Yes,78.9772238978305,5.265529713606889,Good,3.0064318778150665,High School,Good,4.117665271337334,No,54.759608336193075,6.891746922538757,4.0,1,1,1,5.8430070075574925,4.271070655259269
S2405,19.91266208154791,Female,2.376753622421586,1.3868915870865537,1.945954029883287,No,84.01473539903331,5.581795443304575,Fair,3.0767180316022578,Bachelor,Average,5.70400785717723,No,56.67429710603688,3.212219280172945,4.8,0,0,0,3.7622516159925334,6.932649508839828
S2406,17.835915975220004,Female,2.708871377810572,2.6916303722144876,1.6496819727072487,No,76.04758573555242,4.021763374120062,Good,0.0,High School,Average,3.1004367506239805,No,36.89419346956677,3.633232004639995,2.6,1,0,0,4.905903152971542,5.006770268831783
S2407,19.173261372918954,Male,5.244914961773862,2.1211932547062298,1.6820200875692488,No,91.70595095994237,5.289604239047053,Fair,2.005618477642759,High School,Good,5.27036753813261,No,93.03985223235341,3.8355984978234194,2.6,0,1,0,4.637815737516209,5.979198259717387
S2408,20.962761141190544,Female,1.0848282143157506,2.138632839982901,0.9878155741632887,No,78.91097335136573,8.689629810396971,Fair,1.1032867968211637,Bachelor,Average,7.963683380790584,Yes,52.42308140232777,1.9733456944807788,3.0,0,0,0,4.642947011809962,6.497213383688131
S2409,19.971052621948626,Male,1.4142233907901014,3.908489934509879,3.528637548651255,No,81.22612101471903,7.047094455925756,Good,2.839562451911689,Master,Poor,4.105417148426739,No,36.22274243767687,4.193236193093098,5.9,1,-1,0,4.637714652474666,6.535506805088166
S2410,24.0,Female,3.4002148961496053,3.059365152116339,0.21136260522283226,No,76.96159682348609,6.917662834217737,Fair,5.074577834420479,Master,Average,6.856958676313477,No,83.33434565982358,3.7938454942748554,5.2,0,0,0,3.7285312000638484,7.385411316009412
S2411,20.064191710458203,Male,2.313066392233903,2.27601428502617,1.7304691399401348,Yes,77.3257878096893,8.708311827717221,Fair,0.03439105503220666,High School,Good,9.13101815753444,No,70.12644519654776,3.521020257958783,5.2,0,1,1,4.29409406247695,7.406091797269335
S2412,20.052611717045668,Female,3.1213653005214725,2.268170155469607,1.458048988865577,No,70.17542927463738,4.993504655675927,Good,5.835570859272478,High School,Good,3.072630996148569,No,67.41251202904382,7.771641148050854,3.1,1,1,0,5.217529538543679,3.919732149747364
S2413,24.0,Other,3.261246734071731,2.917261258536041,1.1659093504928695,No,83.50372127565763,7.804404814119537,Poor,6.0,,Good,4.031002721252724,No,68.80819215215223,6.437455169948999,4.0,-1,1,0,5.13159229178535,5.490606047598417
S2414,20.925734794561613,Female,2.6002631223878403,0.4492320901181677,1.5950644909024052,No,77.1212255256295,7.42362984015841,Fair,2.1829157084846096,High School,Good,6.022902488591195,Yes,76.0179126059704,1.7477203262426997,5.3,0,1,0,3.523569157118953,6.925948458375787
S2415,23.10707736700051,Male,3.5857030229281994,3.0163403885418996,2.0862120433160145,No,94.35508507691229,5.097215777281794,Fair,0.03380670812873295,Master,Average,5.0561596653513945,No,62.60578712785956,2.5499310748610564,2.7,0,0,0,5.533467237965455,5.320316523107875
S2416,18.00657959826665,Female,6.193452861933659,3.4570829630367754,0.31807450492821837,Yes,69.92080333701436,5.746578278413928,Good,3.056151815305203,High School,Average,8.990887991647222,Yes,100.0,6.7052416961905195,4.2,1,0,1,5.5019091318037665,4.720397451744718
S2417,17.03099688528973,Male,3.4159672633940255,1.467363598866418,1.005362803019596,No,90.6219597940345,7.574816356925075,Good,3.8921073462987485,Bachelor,Poor,6.861479003634014,Yes,86.73689042251411,3.343354775608477,5.3,1,-1,0,3.929626120978197,7.4908076312319105
